ARO Name,AMR Gene Family,Drug Class,Resistance Mechanism,CARD Short Name
PDC-433,PDC beta-lactamase,carbapenem,antibiotic inactivation,PDC-433
PDC-433,PDC beta-lactamase,cephalosporin,antibiotic inactivation,PDC-433
PDC-433,PDC beta-lactamase,monobactam,antibiotic inactivation,PDC-433
PDC-434,PDC beta-lactamase,carbapenem,antibiotic inactivation,PDC-434
PDC-434,PDC beta-lactamase,cephalosporin,antibiotic inactivation,PDC-434
PDC-434,PDC beta-lactamase,monobactam,antibiotic inactivation,PDC-434
PDC-435,PDC beta-lactamase,carbapenem,antibiotic inactivation,PDC-435
PDC-435,PDC beta-lactamase,cephalosporin,antibiotic inactivation,PDC-435
PDC-435,PDC beta-lactamase,monobactam,antibiotic inactivation,PDC-435
PDC-436,PDC beta-lactamase,carbapenem,antibiotic inactivation,PDC-436
PDC-436,PDC beta-lactamase,cephalosporin,antibiotic inactivation,PDC-436
PDC-436,PDC beta-lactamase,monobactam,antibiotic inactivation,PDC-436
PDC-437,PDC beta-lactamase,carbapenem,antibiotic inactivation,PDC-437
PDC-437,PDC beta-lactamase,cephalosporin,antibiotic inactivation,PDC-437
PDC-437,PDC beta-lactamase,monobactam,antibiotic inactivation,PDC-437
PDC-438,PDC beta-lactamase,carbapenem,antibiotic inactivation,PDC-438
PDC-438,PDC beta-lactamase,cephalosporin,antibiotic inactivation,PDC-438
PDC-438,PDC beta-lactamase,monobactam,antibiotic inactivation,PDC-438
PDC-439,PDC beta-lactamase,carbapenem,antibiotic inactivation,PDC-439
PDC-439,PDC beta-lactamase,cephalosporin,antibiotic inactivation,PDC-439
PDC-439,PDC beta-lactamase,monobactam,antibiotic inactivation,PDC-439
PDC-44,PDC beta-lactamase,carbapenem,antibiotic inactivation,PDC-44
PDC-44,PDC beta-lactamase,cephalosporin,antibiotic inactivation,PDC-44
PDC-44,PDC beta-lactamase,monobactam,antibiotic inactivation,PDC-44
PDC-440,PDC beta-lactamase,carbapenem,antibiotic inactivation,PDC-440
PDC-440,PDC beta-lactamase,cephalosporin,antibiotic inactivation,PDC-440
PDC-440,PDC beta-lactamase,monobactam,antibiotic inactivation,PDC-440
PDC-441,PDC beta-lactamase,carbapenem,antibiotic inactivation,PDC-441
PDC-441,PDC beta-lactamase,cephalosporin,antibiotic inactivation,PDC-441
PDC-441,PDC beta-lactamase,monobactam,antibiotic inactivation,PDC-441
PDC-442,PDC beta-lactamase,carbapenem,antibiotic inactivation,PDC-442
PDC-442,PDC beta-lactamase,cephalosporin,antibiotic inactivation,PDC-442
PDC-442,PDC beta-lactamase,monobactam,antibiotic inactivation,PDC-442
PDC-443,PDC beta-lactamase,carbapenem,antibiotic inactivation,PDC-443
PDC-443,PDC beta-lactamase,cephalosporin,antibiotic inactivation,PDC-443
PDC-443,PDC beta-lactamase,monobactam,antibiotic inactivation,PDC-443
PDC-444,PDC beta-lactamase,carbapenem,antibiotic inactivation,PDC-444
PDC-444,PDC beta-lactamase,cephalosporin,antibiotic inactivation,PDC-444
PDC-444,PDC beta-lactamase,monobactam,antibiotic inactivation,PDC-444
PDC-445,PDC beta-lactamase,carbapenem,antibiotic inactivation,PDC-445
PDC-445,PDC beta-lactamase,cephalosporin,antibiotic inactivation,PDC-445
PDC-445,PDC beta-lactamase,monobactam,antibiotic inactivation,PDC-445
PDC-446,PDC beta-lactamase,carbapenem,antibiotic inactivation,PDC-446
PDC-446,PDC beta-lactamase,cephalosporin,antibiotic inactivation,PDC-446
PDC-446,PDC beta-lactamase,monobactam,antibiotic inactivation,PDC-446
PDC-447,PDC beta-lactamase,carbapenem,antibiotic inactivation,PDC-447
PDC-447,PDC beta-lactamase,cephalosporin,antibiotic inactivation,PDC-447
PDC-447,PDC beta-lactamase,monobactam,antibiotic inactivation,PDC-447
PDC-448,PDC beta-lactamase,carbapenem,antibiotic inactivation,PDC-448
PDC-448,PDC beta-lactamase,cephalosporin,antibiotic inactivation,PDC-448
PDC-448,PDC beta-lactamase,monobactam,antibiotic inactivation,PDC-448
PDC-449,PDC beta-lactamase,carbapenem,antibiotic inactivation,PDC-449
PDC-449,PDC beta-lactamase,cephalosporin,antibiotic inactivation,PDC-449
PDC-449,PDC beta-lactamase,monobactam,antibiotic inactivation,PDC-449
PDC-45,PDC beta-lactamase,carbapenem,antibiotic inactivation,PDC-45
PDC-45,PDC beta-lactamase,cephalosporin,antibiotic inactivation,PDC-45
PDC-45,PDC beta-lactamase,monobactam,antibiotic inactivation,PDC-45
PDC-450,PDC beta-lactamase,carbapenem,antibiotic inactivation,PDC-450
PDC-450,PDC beta-lactamase,cephalosporin,antibiotic inactivation,PDC-450
PDC-450,PDC beta-lactamase,monobactam,antibiotic inactivation,PDC-450
PDC-451,PDC beta-lactamase,carbapenem,antibiotic inactivation,PDC-451
PDC-451,PDC beta-lactamase,cephalosporin,antibiotic inactivation,PDC-451
PDC-451,PDC beta-lactamase,monobactam,antibiotic inactivation,PDC-451
PDC-452,PDC beta-lactamase,carbapenem,antibiotic inactivation,PDC-452
PDC-452,PDC beta-lactamase,cephalosporin,antibiotic inactivation,PDC-452
PDC-452,PDC beta-lactamase,monobactam,antibiotic inactivation,PDC-452
PDC-453,PDC beta-lactamase,carbapenem,antibiotic inactivation,PDC-453
PDC-453,PDC beta-lactamase,cephalosporin,antibiotic inactivation,PDC-453
PDC-453,PDC beta-lactamase,monobactam,antibiotic inactivation,PDC-453
PDC-454,PDC beta-lactamase,carbapenem,antibiotic inactivation,PDC-454
PDC-454,PDC beta-lactamase,cephalosporin,antibiotic inactivation,PDC-454
PDC-454,PDC beta-lactamase,monobactam,antibiotic inactivation,PDC-454
PDC-455,PDC beta-lactamase,carbapenem,antibiotic inactivation,PDC-455
PDC-455,PDC beta-lactamase,cephalosporin,antibiotic inactivation,PDC-455
PDC-455,PDC beta-lactamase,monobactam,antibiotic inactivation,PDC-455
PDC-456,PDC beta-lactamase,carbapenem,antibiotic inactivation,PDC-456
PDC-456,PDC beta-lactamase,cephalosporin,antibiotic inactivation,PDC-456
PDC-456,PDC beta-lactamase,monobactam,antibiotic inactivation,PDC-456
PDC-457,PDC beta-lactamase,carbapenem,antibiotic inactivation,PDC-457
PDC-457,PDC beta-lactamase,cephalosporin,antibiotic inactivation,PDC-457
PDC-457,PDC beta-lactamase,monobactam,antibiotic inactivation,PDC-457
PDC-458,PDC beta-lactamase,carbapenem,antibiotic inactivation,PDC-458
PDC-458,PDC beta-lactamase,cephalosporin,antibiotic inactivation,PDC-458
PDC-458,PDC beta-lactamase,monobactam,antibiotic inactivation,PDC-458
PDC-459,PDC beta-lactamase,carbapenem,antibiotic inactivation,PDC-459
PDC-459,PDC beta-lactamase,cephalosporin,antibiotic inactivation,PDC-459
PDC-459,PDC beta-lactamase,monobactam,antibiotic inactivation,PDC-459
PDC-46,PDC beta-lactamase,carbapenem,antibiotic inactivation,PDC-46
PDC-46,PDC beta-lactamase,cephalosporin,antibiotic inactivation,PDC-46
PDC-46,PDC beta-lactamase,monobactam,antibiotic inactivation,PDC-46
PDC-460,PDC beta-lactamase,carbapenem,antibiotic inactivation,PDC-460
PDC-460,PDC beta-lactamase,cephalosporin,antibiotic inactivation,PDC-460
PDC-460,PDC beta-lactamase,monobactam,antibiotic inactivation,PDC-460
PDC-461,PDC beta-lactamase,carbapenem,antibiotic inactivation,PDC-461
PDC-461,PDC beta-lactamase,cephalosporin,antibiotic inactivation,PDC-461
PDC-461,PDC beta-lactamase,monobactam,antibiotic inactivation,PDC-461
PDC-462,PDC beta-lactamase,carbapenem,antibiotic inactivation,PDC-462
PDC-462,PDC beta-lactamase,cephalosporin,antibiotic inactivation,PDC-462
PDC-462,PDC beta-lactamase,monobactam,antibiotic inactivation,PDC-462
PDC-463,PDC beta-lactamase,carbapenem,antibiotic inactivation,PDC-463
PDC-463,PDC beta-lactamase,cephalosporin,antibiotic inactivation,PDC-463
PDC-463,PDC beta-lactamase,monobactam,antibiotic inactivation,PDC-463
PDC-464,PDC beta-lactamase,carbapenem,antibiotic inactivation,PDC-464
PDC-464,PDC beta-lactamase,cephalosporin,antibiotic inactivation,PDC-464
PDC-464,PDC beta-lactamase,monobactam,antibiotic inactivation,PDC-464
PDC-465,PDC beta-lactamase,carbapenem,antibiotic inactivation,PDC-465
PDC-465,PDC beta-lactamase,cephalosporin,antibiotic inactivation,PDC-465
PDC-465,PDC beta-lactamase,monobactam,antibiotic inactivation,PDC-465
PDC-466,PDC beta-lactamase,carbapenem,antibiotic inactivation,PDC-466
PDC-466,PDC beta-lactamase,cephalosporin,antibiotic inactivation,PDC-466
PDC-466,PDC beta-lactamase,monobactam,antibiotic inactivation,PDC-466
PDC-467,PDC beta-lactamase,carbapenem,antibiotic inactivation,PDC-467
PDC-467,PDC beta-lactamase,cephalosporin,antibiotic inactivation,PDC-467
PDC-467,PDC beta-lactamase,monobactam,antibiotic inactivation,PDC-467
PDC-468,PDC beta-lactamase,carbapenem,antibiotic inactivation,PDC-468
PDC-468,PDC beta-lactamase,cephalosporin,antibiotic inactivation,PDC-468
PDC-468,PDC beta-lactamase,monobactam,antibiotic inactivation,PDC-468
PDC-469,PDC beta-lactamase,carbapenem,antibiotic inactivation,PDC-469
PDC-469,PDC beta-lactamase,cephalosporin,antibiotic inactivation,PDC-469
PDC-469,PDC beta-lactamase,monobactam,antibiotic inactivation,PDC-469
PDC-47,PDC beta-lactamase,carbapenem,antibiotic inactivation,PDC-47
PDC-47,PDC beta-lactamase,cephalosporin,antibiotic inactivation,PDC-47
PDC-47,PDC beta-lactamase,monobactam,antibiotic inactivation,PDC-47
PDC-470,PDC beta-lactamase,carbapenem,antibiotic inactivation,PDC-470
PDC-470,PDC beta-lactamase,cephalosporin,antibiotic inactivation,PDC-470
PDC-470,PDC beta-lactamase,monobactam,antibiotic inactivation,PDC-470
PDC-471,PDC beta-lactamase,carbapenem,antibiotic inactivation,PDC-471
PDC-471,PDC beta-lactamase,cephalosporin,antibiotic inactivation,PDC-471
PDC-471,PDC beta-lactamase,monobactam,antibiotic inactivation,PDC-471
PDC-472,PDC beta-lactamase,carbapenem,antibiotic inactivation,PDC-472
PDC-472,PDC beta-lactamase,cephalosporin,antibiotic inactivation,PDC-472
PDC-472,PDC beta-lactamase,monobactam,antibiotic inactivation,PDC-472
PDC-473,PDC beta-lactamase,carbapenem,antibiotic inactivation,PDC-473
PDC-473,PDC beta-lactamase,cephalosporin,antibiotic inactivation,PDC-473
PDC-473,PDC beta-lactamase,monobactam,antibiotic inactivation,PDC-473
PDC-474,PDC beta-lactamase,carbapenem,antibiotic inactivation,PDC-474
PDC-474,PDC beta-lactamase,cephalosporin,antibiotic inactivation,PDC-474
PDC-474,PDC beta-lactamase,monobactam,antibiotic inactivation,PDC-474
PDC-475,PDC beta-lactamase,carbapenem,antibiotic inactivation,PDC-475
PDC-475,PDC beta-lactamase,cephalosporin,antibiotic inactivation,PDC-475
PDC-475,PDC beta-lactamase,monobactam,antibiotic inactivation,PDC-475
PDC-476,PDC beta-lactamase,carbapenem,antibiotic inactivation,PDC-476
PDC-476,PDC beta-lactamase,cephalosporin,antibiotic inactivation,PDC-476
PDC-476,PDC beta-lactamase,monobactam,antibiotic inactivation,PDC-476
PDC-477,PDC beta-lactamase,carbapenem,antibiotic inactivation,PDC-477
PDC-477,PDC beta-lactamase,cephalosporin,antibiotic inactivation,PDC-477
PDC-477,PDC beta-lactamase,monobactam,antibiotic inactivation,PDC-477
PDC-478,PDC beta-lactamase,carbapenem,antibiotic inactivation,PDC-478
PDC-478,PDC beta-lactamase,cephalosporin,antibiotic inactivation,PDC-478
PDC-478,PDC beta-lactamase,monobactam,antibiotic inactivation,PDC-478
PDC-479,PDC beta-lactamase,carbapenem,antibiotic inactivation,PDC-479
PDC-479,PDC beta-lactamase,cephalosporin,antibiotic inactivation,PDC-479
PDC-479,PDC beta-lactamase,monobactam,antibiotic inactivation,PDC-479
PDC-48,PDC beta-lactamase,carbapenem,antibiotic inactivation,PDC-48
PDC-48,PDC beta-lactamase,cephalosporin,antibiotic inactivation,PDC-48
PDC-48,PDC beta-lactamase,monobactam,antibiotic inactivation,PDC-48
PDC-480,PDC beta-lactamase,carbapenem,antibiotic inactivation,PDC-480
PDC-480,PDC beta-lactamase,cephalosporin,antibiotic inactivation,PDC-480
PDC-480,PDC beta-lactamase,monobactam,antibiotic inactivation,PDC-480
PDC-481,PDC beta-lactamase,carbapenem,antibiotic inactivation,PDC-481
PDC-481,PDC beta-lactamase,cephalosporin,antibiotic inactivation,PDC-481
PDC-481,PDC beta-lactamase,monobactam,antibiotic inactivation,PDC-481
PDC-482,PDC beta-lactamase,carbapenem,antibiotic inactivation,PDC-482
PDC-482,PDC beta-lactamase,cephalosporin,antibiotic inactivation,PDC-482
PDC-482,PDC beta-lactamase,monobactam,antibiotic inactivation,PDC-482
PDC-483,PDC beta-lactamase,carbapenem,antibiotic inactivation,PDC-483
PDC-483,PDC beta-lactamase,cephalosporin,antibiotic inactivation,PDC-483
PDC-483,PDC beta-lactamase,monobactam,antibiotic inactivation,PDC-483
PDC-484,PDC beta-lactamase,carbapenem,antibiotic inactivation,PDC-484
PDC-484,PDC beta-lactamase,cephalosporin,antibiotic inactivation,PDC-484
PDC-484,PDC beta-lactamase,monobactam,antibiotic inactivation,PDC-484
PDC-485,PDC beta-lactamase,carbapenem,antibiotic inactivation,PDC-485
PDC-485,PDC beta-lactamase,cephalosporin,antibiotic inactivation,PDC-485
PDC-485,PDC beta-lactamase,monobactam,antibiotic inactivation,PDC-485
PDC-486,PDC beta-lactamase,carbapenem,antibiotic inactivation,PDC-486
PDC-486,PDC beta-lactamase,cephalosporin,antibiotic inactivation,PDC-486
PDC-486,PDC beta-lactamase,monobactam,antibiotic inactivation,PDC-486
PDC-487,PDC beta-lactamase,carbapenem,antibiotic inactivation,PDC-487
PDC-487,PDC beta-lactamase,cephalosporin,antibiotic inactivation,PDC-487
PDC-487,PDC beta-lactamase,monobactam,antibiotic inactivation,PDC-487
PDC-488,PDC beta-lactamase,carbapenem,antibiotic inactivation,PDC-488
PDC-488,PDC beta-lactamase,cephalosporin,antibiotic inactivation,PDC-488
PDC-488,PDC beta-lactamase,monobactam,antibiotic inactivation,PDC-488
PDC-489,PDC beta-lactamase,carbapenem,antibiotic inactivation,PDC-489
PDC-489,PDC beta-lactamase,cephalosporin,antibiotic inactivation,PDC-489
PDC-489,PDC beta-lactamase,monobactam,antibiotic inactivation,PDC-489
PDC-49,PDC beta-lactamase,carbapenem,antibiotic inactivation,PDC-49
PDC-49,PDC beta-lactamase,cephalosporin,antibiotic inactivation,PDC-49
PDC-49,PDC beta-lactamase,monobactam,antibiotic inactivation,PDC-49
PDC-490,PDC beta-lactamase,carbapenem,antibiotic inactivation,PDC-490
PDC-490,PDC beta-lactamase,cephalosporin,antibiotic inactivation,PDC-490
PDC-490,PDC beta-lactamase,monobactam,antibiotic inactivation,PDC-490
PDC-491,PDC beta-lactamase,carbapenem,antibiotic inactivation,PDC-491
PDC-491,PDC beta-lactamase,cephalosporin,antibiotic inactivation,PDC-491
PDC-491,PDC beta-lactamase,monobactam,antibiotic inactivation,PDC-491
PDC-492,PDC beta-lactamase,carbapenem,antibiotic inactivation,PDC-492
PDC-492,PDC beta-lactamase,cephalosporin,antibiotic inactivation,PDC-492
PDC-492,PDC beta-lactamase,monobactam,antibiotic inactivation,PDC-492
PDC-493,PDC beta-lactamase,carbapenem,antibiotic inactivation,PDC-493
PDC-493,PDC beta-lactamase,cephalosporin,antibiotic inactivation,PDC-493
PDC-493,PDC beta-lactamase,monobactam,antibiotic inactivation,PDC-493
PDC-494,PDC beta-lactamase,carbapenem,antibiotic inactivation,PDC-494
PDC-494,PDC beta-lactamase,cephalosporin,antibiotic inactivation,PDC-494
PDC-494,PDC beta-lactamase,monobactam,antibiotic inactivation,PDC-494
PDC-495,PDC beta-lactamase,carbapenem,antibiotic inactivation,PDC-495
PDC-495,PDC beta-lactamase,cephalosporin,antibiotic inactivation,PDC-495
PDC-495,PDC beta-lactamase,monobactam,antibiotic inactivation,PDC-495
PDC-496,PDC beta-lactamase,carbapenem,antibiotic inactivation,PDC-496
PDC-496,PDC beta-lactamase,cephalosporin,antibiotic inactivation,PDC-496
PDC-496,PDC beta-lactamase,monobactam,antibiotic inactivation,PDC-496
PDC-497,PDC beta-lactamase,carbapenem,antibiotic inactivation,PDC-497
PDC-497,PDC beta-lactamase,cephalosporin,antibiotic inactivation,PDC-497
PDC-497,PDC beta-lactamase,monobactam,antibiotic inactivation,PDC-497
PDC-498,PDC beta-lactamase,carbapenem,antibiotic inactivation,PDC-498
PDC-498,PDC beta-lactamase,cephalosporin,antibiotic inactivation,PDC-498
PDC-498,PDC beta-lactamase,monobactam,antibiotic inactivation,PDC-498
PDC-499,PDC beta-lactamase,carbapenem,antibiotic inactivation,PDC-499
PDC-499,PDC beta-lactamase,cephalosporin,antibiotic inactivation,PDC-499
PDC-499,PDC beta-lactamase,monobactam,antibiotic inactivation,PDC-499
PDC-5,PDC beta-lactamase,carbapenem,antibiotic inactivation,PDC-5
PDC-5,PDC beta-lactamase,cephalosporin,antibiotic inactivation,PDC-5
PDC-5,PDC beta-lactamase,monobactam,antibiotic inactivation,PDC-5
PDC-5,PDC beta-lactamase,penicillin beta-lactam,antibiotic inactivation,PDC-5
PDC-50,PDC beta-lactamase,carbapenem,antibiotic inactivation,PDC-50
PDC-50,PDC beta-lactamase,cephalosporin,antibiotic inactivation,PDC-50
PDC-50,PDC beta-lactamase,monobactam,antibiotic inactivation,PDC-50
PDC-500,PDC beta-lactamase,carbapenem,antibiotic inactivation,PDC-500
PDC-500,PDC beta-lactamase,cephalosporin,antibiotic inactivation,PDC-500
PDC-500,PDC beta-lactamase,monobactam,antibiotic inactivation,PDC-500
PDC-501,PDC beta-lactamase,carbapenem,antibiotic inactivation,PDC-501
PDC-501,PDC beta-lactamase,cephalosporin,antibiotic inactivation,PDC-501
PDC-501,PDC beta-lactamase,monobactam,antibiotic inactivation,PDC-501
PDC-502,PDC beta-lactamase,carbapenem,antibiotic inactivation,PDC-502
PDC-502,PDC beta-lactamase,cephalosporin,antibiotic inactivation,PDC-502
PDC-502,PDC beta-lactamase,monobactam,antibiotic inactivation,PDC-502
PDC-503,PDC beta-lactamase,carbapenem,antibiotic inactivation,PDC-503
PDC-503,PDC beta-lactamase,cephalosporin,antibiotic inactivation,PDC-503
PDC-503,PDC beta-lactamase,monobactam,antibiotic inactivation,PDC-503
PDC-504,PDC beta-lactamase,carbapenem,antibiotic inactivation,PDC-504
PDC-504,PDC beta-lactamase,cephalosporin,antibiotic inactivation,PDC-504
PDC-504,PDC beta-lactamase,monobactam,antibiotic inactivation,PDC-504
PDC-505,PDC beta-lactamase,carbapenem,antibiotic inactivation,PDC-505
PDC-505,PDC beta-lactamase,cephalosporin,antibiotic inactivation,PDC-505
PDC-505,PDC beta-lactamase,monobactam,antibiotic inactivation,PDC-505
PDC-506,PDC beta-lactamase,carbapenem,antibiotic inactivation,PDC-506
PDC-506,PDC beta-lactamase,cephalosporin,antibiotic inactivation,PDC-506
PDC-506,PDC beta-lactamase,monobactam,antibiotic inactivation,PDC-506
PDC-507,PDC beta-lactamase,carbapenem,antibiotic inactivation,PDC-507
PDC-507,PDC beta-lactamase,cephalosporin,antibiotic inactivation,PDC-507
PDC-507,PDC beta-lactamase,monobactam,antibiotic inactivation,PDC-507
PDC-508,PDC beta-lactamase,carbapenem,antibiotic inactivation,PDC-508
PDC-508,PDC beta-lactamase,cephalosporin,antibiotic inactivation,PDC-508
PDC-508,PDC beta-lactamase,monobactam,antibiotic inactivation,PDC-508
PDC-509,PDC beta-lactamase,carbapenem,antibiotic inactivation,PDC-509
PDC-509,PDC beta-lactamase,cephalosporin,antibiotic inactivation,PDC-509
PDC-509,PDC beta-lactamase,monobactam,antibiotic inactivation,PDC-509
PDC-51,PDC beta-lactamase,carbapenem,antibiotic inactivation,PDC-51
PDC-51,PDC beta-lactamase,cephalosporin,antibiotic inactivation,PDC-51
PDC-51,PDC beta-lactamase,monobactam,antibiotic inactivation,PDC-51
PDC-510,PDC beta-lactamase,carbapenem,antibiotic inactivation,PDC-510
PDC-510,PDC beta-lactamase,cephalosporin,antibiotic inactivation,PDC-510
PDC-510,PDC beta-lactamase,monobactam,antibiotic inactivation,PDC-510
PDC-511,PDC beta-lactamase,carbapenem,antibiotic inactivation,PDC-511
PDC-511,PDC beta-lactamase,cephalosporin,antibiotic inactivation,PDC-511
PDC-511,PDC beta-lactamase,monobactam,antibiotic inactivation,PDC-511
PDC-512,PDC beta-lactamase,carbapenem,antibiotic inactivation,PDC-512
PDC-512,PDC beta-lactamase,cephalosporin,antibiotic inactivation,PDC-512
PDC-512,PDC beta-lactamase,monobactam,antibiotic inactivation,PDC-512
PDC-513,PDC beta-lactamase,carbapenem,antibiotic inactivation,PDC-513
PDC-513,PDC beta-lactamase,cephalosporin,antibiotic inactivation,PDC-513
PDC-513,PDC beta-lactamase,monobactam,antibiotic inactivation,PDC-513
PDC-514,PDC beta-lactamase,carbapenem,antibiotic inactivation,PDC-514
PDC-514,PDC beta-lactamase,cephalosporin,antibiotic inactivation,PDC-514
PDC-514,PDC beta-lactamase,monobactam,antibiotic inactivation,PDC-514
PDC-515,PDC beta-lactamase,carbapenem,antibiotic inactivation,PDC-515
PDC-515,PDC beta-lactamase,cephalosporin,antibiotic inactivation,PDC-515
PDC-515,PDC beta-lactamase,monobactam,antibiotic inactivation,PDC-515
PDC-516,PDC beta-lactamase,carbapenem,antibiotic inactivation,PDC-516
